product_id,time_id,customer_id,promotion_id,store_id,store_sales,store_cost,unit_sales
1341,681,7849,0,3,10.35,4.347,3
1341,686,4390,0,11,13.8,5.796,4
1341,698,1245,0,17,6.9,2.553,2
1341,705,9815,1236,16,13.8,5.796,4
1341,705,10128,0,15,10.35,4.8645,3
1341,718,190,0,13,6.9,3.381,2
1341,720,4211,842,11,10.35,3.2085,3
1341,723,3358,0,15,6.9,2.553,2
1341,725,4973,0,17,13.8,5.796,4
1341,725,7831,0,17,13.8,5.244,4
1341,725,9728,0,16,6.9,2.622,2
1342,379,4552,0,17,14.92,7.46,4
1342,381,4628,1845,24,11.19,4.6998,3
1342,385,8511,0,16,14.92,6.5648,4
1342,391,9797,0,16,11.19,5.0355,3
1342,409,3652,504,7,11.19,3.6927,3
1342,410,4743,504,7,14.92,6.1172,4
1342,417,1582,0,11,11.19,4.8117,3
1342,428,3577,821,11,14.92,5.222,4
1342,435,2861,0,6,14.92,7.1616,4
1342,440,2049,0,24,11.19,5.595,3
1342,443,6681,0,17,11.19,5.1474,3
1342,446,1253,0,13,11.19,5.4831,3
1342,446,6133,0,11,14.92,4.6252,4
1342,449,4162,0,7,11.19,4.476,3
1342,463,1813,0,17,11.19,3.8046,3
1342,465,4017,1140,15,11.19,3.5808,3
1342,468,923,1140,15,14.92,6.8632,4
1342,469,1783,1851,24,7.46,3.5808,2
1342,476,5232,0,6,14.92,7.1616,4
1342,482,2204,0,3,18.65,9.325,5
1342,494,9245,1142,15,14.92,6.5648,4
1342,495,9892,0,13,11.19,4.3641,3
1342,497,3577,826,11,11.19,3.6927,3
1342,500,9271,0,17,11.19,5.2593,3
1342,502,6105,0,23,11.19,5.2593,3
1342,508,1802,1775,23,14.92,6.5648,4
1342,515,6182,984,13,7.46,2.7602,2
1342,520,521,0,11,7.46,3.357,2
1342,532,2389,0,6,14.92,4.476,4
1342,538,6289,513,6,11.19,3.357,3
1342,552,6162,1304,17,14.92,5.6696,4
1342,570,2174,0,15,7.46,2.4618,2
1342,574,4503,0,13,11.19,3.6927,3
1342,591,9332,833,11,7.46,2.3126,2
1342,595,6793,0,6,11.19,5.1474,3
1342,601,6919,0,11,11.19,3.9165,3
1342,610,4499,992,13,14.92,4.7744,4
1342,611,4606,0,3,14.92,6.5648,4
1342,612,4525,0,6,14.92,5.3712,4
1342,620,3308,0,13,14.92,5.0728,4
1342,624,10064,0,24,11.19,3.357,3
1342,641,7247,0,24,14.92,5.8188,4
1342,642,5194,0,15,14.92,6.5648,4
1342,647,4570,126,2,7.46,3.1332,2
1342,655,8274,0,13,7.46,2.9094,2
1342,655,8550,0,11,11.19,4.3641,3
1342,661,2559,0,15,7.46,2.8348,2
1342,674,7243,0,13,11.19,4.5879,3
1342,681,4606,0,3,11.19,3.9165,3
1342,683,1841,0,15,11.19,5.4831,3
1342,683,3831,0,7,14.92,6.2664,4
1342,686,2588,0,23,14.92,7.3108,4
1342,686,3921,0,23,11.19,3.8046,3
1342,692,4676,1235,16,11.19,4.2522,3
1342,696,8224,0,6,11.19,4.3641,3
1342,705,6201,0,15,14.92,5.5204,4
1342,711,9629,0,24,11.19,4.0284,3
1342,719,1043,526,7,11.19,3.9165,3
1342,722,3748,1000,13,11.19,5.0355,3
1343,373,2258,0,11,8.61,3.5301,3
1343,373,8207,0,13,8.61,2.7552,3
1343,373,9673,0,13,8.61,3.0996,3
1343,385,1512,0,7,8.61,4.0467,3
1343,387,6306,0,13,8.61,3.0135,3
1343,389,1718,976,13,5.74,2.6978,2
1343,402,8403,0,11,11.48,5.74,4
1343,407,7241,0,17,11.48,4.8216,4
1343,421,8578,0,23,5.74,2.8126,2
1343,435,2201,0,16,11.48,5.166,4
1343,435,7306,0,6,8.61,2.7552,3
1343,443,2272,0,17,11.48,3.9032,4
1343,447,1470,0,17,8.61,2.9274,3
1343,447,1923,0,11,11.48,3.6736,4
1343,459,1727,0,24,5.74,2.296,2
1343,470,6398,0,11,8.61,4.1328,3
1343,491,3716,0,17,8.61,4.2189,3
1343,495,1800,0,11,8.61,3.9606,3
1343,505,5821,0,15,14.35,4.4485,5
1343,507,10227,0,15,11.48,3.6736,4
1343,508,10227,1143,15,8.61,3.6162,3
1343,513,8314,0,15,5.74,2.2386,2
1343,534,3113,0,13,5.74,2.7552,2
1343,534,4690,0,13,5.74,2.2386,2
1343,539,7354,0,3,8.61,3.6162,3
1343,549,8414,0,17,11.48,5.0512,4
1343,561,5777,0,7,5.74,2.4108,2
1343,563,6623,0,14,2.87,0.9471,1
1343,570,9615,0,15,8.61,3.3579,3
1343,574,378,0,16,8.61,2.8413,3
1343,574,3706,0,13,11.48,5.166,4
1343,574,5419,0,17,8.61,3.7884,3
1343,575,6235,0,6,8.61,2.6691,3
1343,581,5592,0,16,11.48,3.6736,4
1343,581,7919,121,2,5.74,2.1238,2
1343,584,1360,0,13,8.61,3.0135,3
1343,592,5303,1307,17,5.74,1.9516,2
1343,592,9639,1307,17,11.48,4.018,4
1343,596,9129,0,15,11.48,3.7884,4
1343,605,9747,0,13,8.61,3.5301,3
1343,615,9521,0,7,5.74,2.1238,2
1343,626,4556,0,13,5.74,2.1238,2
1343,632,6372,0,17,8.61,3.5301,3
1343,652,6576,0,7,5.74,2.87,2
1343,654,1587,0,11,5.74,1.722,2
1343,654,10145,0,13,8.61,3.0996,3
1343,655,8824,0,15,14.35,4.879,5
1343,661,7366,0,3,11.48,3.6736,4
1343,666,4436,0,3,8.61,2.9274,3
1343,671,3389,0,7,8.61,2.583,3
1343,679,5568,0,23,5.74,2.3534,2
1343,684,7323,0,24,11.48,4.8216,4
1343,692,4340,1314,17,8.61,3.8745,3
1343,692,8963,1314,17,8.61,3.5301,3
1343,695,619,0,13,8.61,3.3579,3
1343,695,3695,0,13,14.35,6.4575,5
1343,698,9639,0,17,5.74,1.8942,2
1343,705,5766,1236,16,8.61,3.5301,3
1343,711,3219,0,11,5.74,2.3534,2
1343,714,9504,0,13,11.48,4.2476,4
1343,717,6105,0,23,8.61,4.0467,3
1343,722,335,0,17,8.61,2.8413,3
1343,722,4508,1000,13,11.48,3.6736,4
1344,378,551,0,7,4.56,2.0064,3
1344,379,2298,0,3,3.04,1.368,2
1344,383,6967,1845,24,4.56,1.824,3
1344,387,532,0,13,4.56,1.4136,3
1344,400,9615,0,15,3.04,1.4896,2
1344,404,2050,0,24,7.6,2.888,5
1344,409,6609,504,7,4.56,1.368,3
1344,409,9187,1294,17,4.56,1.6872,3
1344,410,8323,504,7,4.56,2.0064,3
1344,412,5511,504,7,4.56,2.0064,3
1344,413,8948,1847,24,3.04,1.1248,2
1344,414,5210,0,17,3.04,1.0336,2
1344,419,7621,0,13,4.56,1.4136,3
1344,429,8367,980,13,6.08,2.9792,4
1344,435,6741,0,24,4.56,1.596,3
1344,438,1347,980,13,4.56,1.6872,3
1344,443,2787,0,17,6.08,1.824,4
1344,443,7502,0,16,4.56,1.8696,3
1344,446,4726,0,11,4.56,1.8696,3
1344,446,9892,0,13,4.56,1.7784,3
1344,458,6145,0,15,4.56,1.8696,3
1344,475,1738,0,7,4.56,2.2344,3
1344,484,1097,0,23,4.56,1.5048,3
1344,504,9931,0,6,4.56,1.7328,3
1344,507,193,0,6,4.56,1.6872,3
1344,507,5051,0,24,4.56,1.6872,3
1344,511,4105,0,3,3.04,1.0032,2
1344,515,2636,0,17,3.04,1.2768,2
1344,522,112,512,7,7.6,3.116,5
1344,528,2053,0,11,6.08,1.9456,4
1344,536,7434,829,11,6.08,2.8576,4
1344,537,5631,1856,24,7.6,3.42,5
1344,545,921,0,23,4.56,1.824,3
1344,553,5147,0,13,4.56,1.368,3
1344,563,2815,0,22,1.52,0.5624,1
1344,564,781,1858,24,4.56,1.4136,3
1344,567,285,0,7,6.08,1.8848,4
1344,567,9892,0,13,3.04,1.0944,2
1344,570,9263,0,16,4.56,1.4592,3
1344,570,9785,0,15,3.04,1.52,2
1344,575,5163,0,3,6.08,2.7968,4
1344,582,6072,0,7,3.04,1.064,2
1344,586,4695,0,13,6.08,2.9792,4
1344,592,5026,1307,17,4.56,1.368,3
1344,599,9488,0,24,4.56,2.1432,3
1344,603,5209,0,14,1.52,0.4864,1
1344,617,3250,0,15,7.6,3.648,5
1344,617,9473,0,15,4.56,2.0976,3
1344,619,188,0,13,4.56,1.8696,3
1344,619,4394,124,2,1.52,0.5168,1
1344,619,5530,0,13,6.08,1.8848,4
1344,623,4165,0,3,3.04,1.064,2
1344,649,4340,1311,17,4.56,1.5504,3
1344,661,9716,0,15,3.04,1.52,2
1344,672,2987,0,15,3.04,1.1248,2
1344,678,8539,523,7,4.56,2.052,3
1344,681,8571,0,3,6.08,2.736,4
1344,685,573,0,11,3.04,1.3072,2
1344,688,2468,0,13,4.56,1.9152,3
1344,691,2918,1314,17,4.56,1.596,3
1344,696,9387,0,6,6.08,2.128,4
1344,698,355,0,3,4.56,1.5048,3
1344,721,924,210,3,4.56,1.7328,3
1344,721,2594,0,17,6.08,2.9184,4
1345,367,5005,0,14,3.68,1.5824,1
1345,377,7920,0,17,11.04,5.4096,3
1345,379,221,0,15,7.36,3.6064,2
1345,381,2313,1845,24,11.04,4.3056,3
1345,386,9584,0,13,18.4,5.888,5
1345,387,9040,0,16,11.04,3.5328,3
1345,392,8199,0,17,14.72,4.7104,4
1345,402,949,0,11,11.04,3.864,3
1345,410,879,504,7,14.72,5.152,4
1345,423,3826,1216,16,11.04,4.7472,3
1345,428,1387,821,11,11.04,3.9744,3
1345,436,9473,0,15,11.04,3.5328,3
1345,438,8769,0,23,11.04,5.4096,3
1345,446,8692,0,13,11.04,3.7536,3
1345,447,3397,0,17,11.04,4.3056,3
1345,453,5685,0,13,11.04,3.9744,3
1345,482,5346,0,3,11.04,3.864,3
1345,497,1387,826,11,14.72,5.5936,4
1345,497,7368,826,11,11.04,3.5328,3
1345,512,4693,0,3,11.04,4.3056,3
1345,515,1310,0,16,14.72,4.416,4
1345,528,4541,0,3,7.36,2.7232,2
1345,548,5597,0,3,11.04,3.7536,3
1345,552,5322,514,7,7.36,2.6496,2
1345,553,8373,0,13,11.04,5.4096,3
1345,564,2502,1858,24,14.72,4.5632,4
1345,575,551,0,6,11.04,4.5264,3
1345,605,8367,0,13,11.04,4.7472,3
1345,617,2016,0,15,11.04,4.1952,3
1345,619,9495,0,13,7.36,3.0912,2
1345,627,7027,0,15,11.04,3.864,3
1345,632,454,0,17,11.04,3.6432,3
1345,632,3676,204,3,11.04,4.3056,3
1345,638,7072,0,16,11.04,4.6368,3
1345,649,9224,1311,17,18.4,8.464,5
1345,652,8546,0,7,18.4,7.36,5
1345,663,9422,522,6,18.4,8.096,5
1345,666,4442,1154,15,11.04,4.8576,3
1345,672,466,0,7,7.36,3.2384,2
1345,677,9300,523,6,7.36,3.2384,2
1345,678,1428,1866,24,14.72,5.152,4
1345,686,7678,0,23,7.36,2.7232,2
1345,688,8248,0,6,18.4,6.256,5
1345,691,5742,1235,16,11.04,4.5264,3
1345,692,2448,1235,16,14.72,7.2128,4
1345,704,7131,841,11,14.72,5.5936,4
1346,377,7920,0,17,7.05,2.3265,3
1346,379,6760,0,17,7.05,2.4675,3
1346,382,863,1292,17,7.05,2.256,3
1346,400,378,1214,16,7.05,2.3265,3
1346,414,3397,0,17,4.7,2.115,2
1346,428,6194,821,11,9.4,2.914,4
1346,446,5060,0,13,7.05,2.3265,3
1346,447,6396,0,15,7.05,2.397,3
1346,455,9471,0,7,7.05,2.6085,3
1346,459,1965,0,17,9.4,3.196,4
1346,460,1281,0,3,7.05,2.6085,3
1346,461,8126,0,24,9.4,3.008,4
1346,465,6191,1140,15,7.05,2.8905,3
1346,465,6300,1140,15,7.05,2.256,3
1346,484,1503,0,2,2.35,1.1045,1
1346,501,7072,0,16,4.7,2.021,2
1346,504,6376,0,6,9.4,2.82,4
1346,515,8199,0,17,7.05,2.7495,3
1346,519,3937,0,13,4.7,2.021,2
1346,531,8452,0,16,11.75,4.8175,5
1346,533,7486,0,3,4.7,1.504,2
1346,539,8963,1303,17,9.4,2.914,4
1346,544,1850,0,16,9.4,4.512,4
1346,546,4470,0,6,7.05,2.961,3
1346,563,7461,0,14,4.7,1.692,2
1346,567,676,0,7,7.05,2.8905,3
1346,574,3500,0,15,7.05,2.961,3
1346,574,9867,0,13,9.4,3.572,4
1346,583,7036,0,6,4.7,1.551,2
1346,584,4253,0,13,4.7,2.115,2
1346,591,3567,0,16,4.7,2.068,2
1346,591,6452,833,11,4.7,1.551,2
1346,599,7501,0,24,7.05,3.525,3
1346,611,182,0,15,7.05,3.102,3
1346,617,2870,0,7,7.05,2.8905,3
1346,617,7536,0,7,11.75,5.17,5
1346,623,4065,0,3,4.7,2.021,2
1346,636,4149,836,11,4.7,1.739,2
1346,642,10168,0,15,4.7,2.021,2
1346,646,9471,521,6,9.4,3.572,4
1346,652,5405,837,11,4.7,1.974,2
1346,654,160,0,15,4.7,1.551,2
1346,655,1979,0,3,9.4,4.512,4
1346,666,4191,0,6,7.05,2.961,3
1346,671,5978,0,7,9.4,3.572,4
1346,672,127,0,15,7.05,3.384,3
1346,681,1970,0,3,9.4,4.136,4
1346,689,3422,0,23,7.05,3.1725,3
1346,691,9715,1314,17,9.4,2.914,4
1346,692,617,1314,17,4.7,2.021,2
1346,721,8963,0,17,9.4,2.914,4
1346,723,3486,0,15,9.4,3.102,4
1346,723,3700,0,15,7.05,2.397,3
1346,728,6751,0,22,2.35,1.081,1
1347,372,1033,0,24,7.08,2.478,4
1347,373,2496,0,11,3.54,1.6992,2
1347,381,1114,1845,24,5.31,2.3895,3
1347,400,8901,0,13,5.31,1.8585,3
1347,414,8454,0,17,7.08,3.1152,4
1347,416,1154,0,13,8.85,3.186,5
1347,416,10026,0,13,3.54,1.2744,2
1347,423,8504,0,13,3.54,1.5222,2
1347,430,4808,0,11,5.31,2.1771,3
1347,431,2630,0,2,1.77,0.7611,1
1347,435,7601,0,24,7.08,3.186,4
1347,438,9760,980,13,3.54,1.239,2
1347,438,10026,980,13,3.54,1.0974,2
1347,444,2981,0,23,5.31,1.7523,3
1347,446,6997,0,13,5.31,2.3364,3
1347,460,5714,0,7,5.31,1.9647,3
1347,470,1512,508,6,5.31,1.9116,3
1347,472,3027,0,24,5.31,2.3364,3
1347,475,9772,0,7,7.08,3.54,4
1347,479,2295,0,17,5.31,2.0709,3
1347,488,870,0,24,5.31,1.9116,3
1347,489,8960,0,3,5.31,1.8585,3
1347,495,1925,0,22,3.54,1.6992,2
1347,495,5957,0,11,3.54,1.3098,2
1347,511,4078,0,3,3.54,1.062,2
1347,538,8292,1066,14,1.77,0.6726,1
1347,539,7983,0,7,5.31,1.8585,3
1347,540,1173,0,13,5.31,2.3364,3
1347,551,9309,1304,17,3.54,1.4514,2
1347,551,9346,1146,15,7.08,3.2568,4
1347,551,9517,119,2,1.77,0.5841,1
1347,574,1468,0,13,7.08,2.2656,4
1347,582,7721,0,13,5.31,1.7523,3
1347,599,7986,0,24,3.54,1.4514,2
1347,605,8619,0,13,5.31,2.124,3
1347,607,4541,202,3,3.54,1.6638,2
1347,616,4514,0,11,5.31,2.4426,3
1347,618,5214,519,7,7.08,2.124,4
1347,620,9420,0,13,5.31,2.655,3
1347,622,3498,0,24,5.31,1.9116,3
1347,642,6395,0,15,5.31,2.3895,3
1347,647,747,0,24,8.85,3.2745,5
1347,649,6530,1311,17,5.31,2.0709,3
1347,653,5419,0,17,5.31,2.3364,3
1347,658,2105,0,24,5.31,2.0709,3
1347,662,9797,1233,16,5.31,2.3895,3
1347,663,3875,522,6,7.08,2.9736,4
1347,678,3480,523,7,5.31,2.0178,3
1347,688,868,0,6,5.31,2.1771,3
1347,696,5250,0,6,5.31,2.6019,3
1347,696,7695,0,6,7.08,3.186,4
1347,697,8238,0,15,3.54,1.5576,2
1347,698,8777,0,17,3.54,1.5576,2
1347,701,9314,0,6,5.31,1.6461,3
1347,707,2893,0,24,7.08,2.4072,4
1347,713,2470,0,6,7.08,2.5488,4
1347,714,7715,0,13,5.31,2.0709,3
1347,718,5097,1079,14,1.77,0.8319,1
1347,718,8958,1711,22,3.54,1.1328,2
1348,375,2829,0,23,9.88,3.5568,4
1348,377,5958,0,13,9.88,3.458,4
1348,381,7341,1845,24,7.41,2.964,3
1348,416,7268,0,15,4.94,1.6796,2
1348,422,5953,505,7,7.41,3.4827,3
1348,427,43,0,7,4.94,2.1736,2
1348,428,2846,821,11,4.94,1.5314,2
1348,428,7826,0,24,4.94,2.3218,2
1348,442,6832,0,3,7.41,2.8899,3
1348,446,7292,0,13,7.41,3.2604,3
1348,447,8860,0,17,9.88,4.6436,4
1348,452,2893,1850,24,9.88,3.7544,4
1348,453,7882,0,13,7.41,2.7417,3
1348,459,3037,0,24,7.41,2.7417,3
1348,470,8170,0,11,4.94,1.6302,2
1348,482,2019,1220,16,12.35,4.0755,5
1348,487,6096,0,7,9.88,2.964,4
1348,495,9760,0,13,7.41,3.1122,3
1348,503,3642,0,24,9.88,3.0628,4
1348,508,136,1143,15,7.41,2.5194,3
1348,513,7701,0,15,7.41,3.5568,3
1348,523,6352,986,13,7.41,3.3345,3
1348,524,660,0,7,7.41,2.7417,3
1348,531,378,0,16,7.41,2.4453,3
1348,539,8360,0,7,7.41,2.4453,3
1348,553,6047,0,17,7.41,3.2604,3
1348,567,487,0,7,7.41,3.705,3
1348,567,5113,0,7,7.41,3.4086,3
1348,571,2570,0,16,7.41,3.4827,3
1348,582,9760,0,13,4.94,2.3218,2
1348,590,182,1149,15,7.41,3.2604,3
1348,590,9622,0,6,4.94,1.7784,2
1348,599,973,0,24,7.41,2.2971,3
1348,607,4460,202,3,7.41,2.5935,3
1348,610,6932,992,13,4.94,1.6796,2
1348,611,5747,0,15,9.88,3.952,4
1348,617,4392,0,6,9.88,4.5448,4
1348,620,8669,0,23,4.94,1.8278,2
1348,627,3938,0,13,9.88,3.2604,4
1348,627,6909,0,6,9.88,3.458,4
1348,629,8311,0,23,7.41,3.6309,3
1348,632,7920,0,17,9.88,3.2604,4
1348,647,8299,0,24,7.41,2.3712,3
1348,652,6754,0,7,4.94,2.0748,2
1348,684,453,0,24,9.88,4.5448,4
1348,685,4514,0,11,4.94,2.1736,2
1348,691,8199,1314,17,9.88,3.2604,4
1348,698,7384,0,3,12.35,4.0755,5
1348,718,9703,1869,24,7.41,3.1122,3
1348,722,1983,0,17,9.88,4.1496,4
1348,724,4597,0,17,7.41,2.8158,3
1348,729,10098,0,7,7.41,2.223,3
1349,367,4825,0,6,8.7,3.393,3
1349,377,666,0,24,8.7,4.263,3
1349,385,1850,0,16,5.8,2.9,2
1349,386,311,0,7,8.7,2.784,3
1349,391,1297,0,16,14.5,6.525,5
1349,409,1432,820,11,5.8,2.494,2
1349,412,2469,1136,15,8.7,2.784,3
1349,414,1281,0,3,8.7,2.697,3
1349,414,8359,0,17,14.5,4.64,5
1349,426,7896,1769,23,11.6,4.06,4
1349,435,4727,0,16,11.6,5.22,4
1349,438,6522,980,13,5.8,2.146,2
1349,442,10111,0,3,8.7,3.393,3
1349,443,2272,0,17,8.7,2.871,3
1349,453,4597,0,17,8.7,3.306,3
1349,458,7866,0,15,5.8,2.436,2
1349,468,8495,1140,15,8.7,3.48,3
1349,469,2059,0,17,5.8,2.61,2
1349,476,3515,0,14,2.9,1.334,1
1349,479,6530,0,17,8.7,3.306,3
1349,480,4609,1773,23,8.7,3.393,3
1349,488,4341,0,11,5.8,2.726,2
1349,488,9703,0,24,8.7,3.654,3
1349,495,1497,0,17,5.8,2.204,2
1349,503,1297,0,16,11.6,4.988,4
1349,508,3075,1775,23,8.7,4.089,3
1349,522,3702,512,7,11.6,5.452,4
1349,536,1847,829,11,8.7,3.219,3
1349,550,346,988,13,5.8,2.842,2
1349,551,4727,1225,16,14.5,5.075,5
1349,557,10109,0,7,8.7,3.045,3
1349,558,3300,0,24,8.7,3.132,3
1349,559,5956,0,22,5.8,2.61,2
1349,576,9571,0,11,8.7,3.132,3
1349,579,6617,516,7,5.8,2.378,2
1349,580,1309,1859,24,8.7,3.915,3
1349,582,711,0,17,8.7,3.828,3
1349,584,750,0,13,8.7,3.393,3
1349,589,7479,0,15,11.6,3.48,4
1349,593,4500,1070,14,2.9,1.247,1
1349,596,3693,0,3,8.7,2.784,3
1349,596,6301,0,15,8.7,3.741,3
1349,608,6429,518,7,8.7,3.741,3
1349,617,624,0,15,8.7,4.089,3
1349,617,6860,0,7,8.7,3.393,3
1349,646,2289,521,6,8.7,3.915,3
1349,654,6018,0,11,8.7,2.784,3
1349,674,2186,0,15,8.7,3.48,3
1349,676,355,207,3,8.7,2.871,3
1349,685,673,0,11,5.8,2.61,2
1349,687,1240,0,15,8.7,3.393,3
1349,687,9016,0,23,8.7,3.828,3
1349,688,7243,0,13,5.8,2.204,2
1349,700,5786,0,13,14.5,4.64,5
1349,704,2955,0,7,8.7,4.176,3
1349,707,5398,0,17,11.6,4.756,4
1349,711,7664,0,24,11.6,3.828,4
1349,713,9338,0,6,11.6,4.408,4
1349,716,1432,0,11,8.7,3.219,3
1349,721,9851,210,3,8.7,4.35,3
1349,729,2890,0,6,5.8,2.204,2
1350,367,2688,0,6,2.76,0.9384,3
1350,373,8298,0,13,1.84,0.7728,2
1350,380,4474,502,6,2.76,1.0764,3
1350,382,9194,1292,17,2.76,0.8556,3
1350,400,2978,0,15,3.68,1.1776,4
1350,404,1576,0,6,3.68,1.3616,4
1350,412,4573,504,7,1.84,0.8464,2
1350,416,6936,0,17,2.76,1.2696,3
1350,417,7893,0,11,3.68,1.6928,4
1350,440,395,0,24,2.76,0.9936,3
1350,445,7384,0,3,3.68,1.7664,4
1350,446,1991,0,13,1.84,0.8648,2
1350,446,10026,0,13,1.84,0.828,2
1350,460,6912,0,16,2.76,1.0212,3
1350,469,9433,1851,24,2.76,1.2696,3
1350,483,9667,1773,23,3.68,1.288,4
1350,503,5295,0,16,2.76,1.2144,3
1350,503,10079,0,24,2.76,1.1316,3
1350,507,4257,195,3,1.84,0.7912,2
1350,508,2035,1143,15,2.76,1.0764,3
1350,524,1249,0,15,1.84,0.6992,2
1350,524,6067,0,7,1.84,0.828,2
1350,529,10210,0,6,3.68,1.6928,4
1350,532,665,0,6,2.76,1.1868,3
1350,535,7606,829,11,3.68,1.3248,4
1350,538,1813,1303,17,3.68,1.2512,4
1350,540,4021,0,16,3.68,1.656,4
1350,549,4497,0,17,2.76,0.9384,3
1350,557,9512,0,23,2.76,0.8832,3
1350,557,10073,0,23,2.76,1.2972,3
1350,563,7090,0,14,1.84,0.7176,2
1350,581,6957,0,16,2.76,1.104,3
1350,584,3589,0,13,3.68,1.288,4
1350,593,770,1307,17,2.76,0.8832,3
1350,611,7003,0,15,3.68,1.104,4
1350,617,662,0,11,1.84,0.8096,2
1350,617,3350,0,11,2.76,1.3248,3
1350,632,1491,1231,16,3.68,1.6928,4
1350,645,4700,0,17,2.76,1.242,3
1350,653,1352,0,17,3.68,1.84,4
1350,655,5063,0,3,3.68,1.7664,4
1350,658,3640,0,24,2.76,1.0212,3
1350,662,4719,1786,23,2.76,1.1316,3
1350,677,2200,523,7,3.68,1.2144,4
1350,678,1410,1866,24,3.68,1.656,4
1350,681,1970,0,3,3.68,1.5456,4
1350,681,6479,0,2,0.92,0.3128,1
1350,688,5013,0,6,3.68,1.5456,4
1350,691,9217,524,6,2.76,1.38,3
1350,692,4552,1314,17,1.84,0.8832,2
1350,707,5501,0,17,3.68,1.6192,4
1350,718,9065,0,13,2.76,1.1592,3
1350,721,2298,210,3,1.84,0.6992,2
1350,725,9510,0,16,2.76,1.0488,3
1351,369,6236,501,7,3.34,1.503,2
1351,377,3153,0,13,6.68,3.1396,4
1351,379,863,0,17,5.01,2.0541,3
1351,381,7242,1845,24,5.01,1.8537,3
1351,389,9236,976,13,3.34,1.5698,2
1351,400,5786,0,13,8.35,2.7555,5
1351,408,6937,820,11,5.01,2.0541,3
1351,409,260,820,11,5.01,1.7535,3
1351,409,7523,504,7,5.01,1.7535,3
1351,412,7001,0,3,5.01,1.9038,3
1351,427,9404,0,7,6.68,2.5384,4
1351,439,5489,506,6,3.34,1.67,2
1351,440,8665,1138,15,5.01,2.2044,3
1351,446,1388,0,13,5.01,1.8537,3
1351,449,5839,0,7,3.34,1.4362,2
1351,463,5419,0,17,5.01,2.505,3
1351,464,4423,982,13,5.01,1.7535,3
1351,470,7702,0,16,6.68,2.1376,4
1351,471,6162,0,17,6.68,2.0708,4
1351,477,7909,0,3,3.34,1.169,2
1351,482,2570,1220,16,5.01,1.6032,3
1351,490,4417,0,3,3.34,1.169,2
1351,491,9125,984,13,5.01,2.1042,3
1351,500,5050,0,17,3.34,1.336,2
1351,501,8736,0,24,5.01,1.5531,3
1351,507,9353,0,15,3.34,1.503,2
1351,508,9900,1143,15,3.34,1.3026,2
1351,516,1796,0,2,3.34,1.5364,2
1351,531,4175,0,16,6.68,2.4716,4
1351,531,9797,0,16,5.01,1.8036,3
1351,532,472,0,17,5.01,1.6533,3
1351,540,690,0,24,6.68,2.004,4
1351,544,4727,0,16,6.68,2.4048,4
1351,561,3796,0,11,5.01,2.1543,3
1351,574,3759,0,13,5.01,2.3046,3
1351,576,2850,0,3,6.68,2.1376,4
1351,583,6304,0,6,6.68,2.4048,4
1351,593,9327,1307,17,5.01,2.3046,3
1351,600,9555,0,17,5.01,1.6533,3
1351,601,8196,0,24,5.01,2.004,3
1351,603,3803,0,24,5.01,2.0541,3
1351,626,1721,0,13,6.68,2.2044,4
1351,632,5944,204,3,5.01,1.8036,3
1351,653,230,0,2,3.34,1.0688,2
1351,654,274,0,13,6.68,2.672,4
1351,654,1601,0,6,5.01,2.3046,3
1351,655,7743,0,3,3.34,1.4696,2
1351,657,2263,0,11,3.34,1.4028,2
1351,659,3939,0,7,6.68,2.1376,4
1351,673,8442,0,17,6.68,3.006,4
1351,677,391,523,6,5.01,2.3547,3
1351,691,1189,524,6,5.01,2.1042,3
1351,700,373,0,13,3.34,1.4362,2
1351,728,3360,0,13,5.01,2.3547,3
1351,728,8814,0,13,3.34,1.4028,2
1352,371,3480,0,7,10.6,4.558,4
1352,372,8618,0,24,10.6,3.392,4
1352,384,1931,1134,15,5.3,2.65,2
1352,401,3902,0,15,7.95,3.498,3
1352,402,4222,0,6,7.95,3.8955,3
1352,417,3249,0,11,7.95,3.1005,3
1352,436,7462,0,2,2.65,1.219,1
1352,438,6956,980,13,10.6,4.558,4
1352,440,4460,0,3,5.3,2.438,2
1352,444,7220,0,3,10.6,5.194,4
1352,453,4315,0,17,7.95,3.657,3
1352,459,6347,0,17,7.95,2.862,3
1352,459,7913,0,17,5.3,2.491,2
1352,460,2645,0,22,5.3,2.385,2
1352,461,6381,0,24,7.95,2.6235,3
1352,464,9396,982,13,7.95,3.4185,3
1352,487,8164,0,13,5.3,2.014,2
1352,495,2258,0,11,7.95,2.862,3
1352,504,287,0,6,7.95,3.657,3
1352,507,5531,0,7,10.6,4.028,4
1352,520,5597,0,3,10.6,4.028,4
1352,529,8754,0,7,5.3,2.12,2
1352,534,7470,0,13,7.95,2.703,3
1352,539,8394,0,6,7.95,3.4185,3
1352,553,9297,0,13,7.95,3.1005,3
1352,557,6891,0,7,10.6,4.982,4
1352,574,1991,0,13,5.3,2.491,2
1352,581,1493,121,2,2.65,1.1925,1
1352,590,9698,0,23,7.95,2.4645,3
1352,592,6061,1307,17,10.6,4.982,4
1352,595,5726,0,15,7.95,3.7365,3
1352,596,9123,0,3,10.6,4.452,4
1352,601,8632,0,24,7.95,3.4185,3
1352,604,10091,0,17,10.6,3.71,4
1352,608,5161,518,7,5.3,1.749,2
1352,615,8736,0,24,7.95,3.975,3
1352,619,7546,0,13,7.95,2.7825,3
1352,623,4700,0,17,7.95,3.498,3
